Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (synonym)	TAIR
Q8VZS8	reviewed	PYL1_ARATH	Abscisic acid receptor PYL1 (ABI1-binding protein 6) (PYR1-like protein 1) (Regulatory components of ABA receptor 9)	PYL1 RCAR12 At5g46790 MZA15.21	Arabidopsis thaliana (Mouse-ear cress)	221	RCAR12	AT5G46790;
Q8W033	reviewed	AL3I1_ARATH	Aldehyde dehydrogenase family 3 member I1, chloroplastic (AtALDH3) (Ath-ALDH3) (EC 1.2.1.3)	ALDH3I1 ALDH3 At4g34240 F10M10.10	Arabidopsis thaliana (Mouse-ear cress)	550	ALDH3	AT4G34240;
Q8W4L5	reviewed	VAL1_ARATH	B3 domain-containing transcription repressor VAL1 (Protein HIGH-LEVEL EXPRESSION OF SUGAR-INDUCIBLE 2) (Protein VP1/ABI3-LIKE 1)	VAL1 HSI2 At2g30470 T6B20.17	Arabidopsis thaliana (Mouse-ear cress)	790	HSI2	AT2G30470;
Q93WF6	reviewed	SAG21_ARATH	Protein SENESCENCE-ASSOCIATED GENE 21, mitochondrial (Late embryogenesis abundant like 5) (AtLEA5) (Late embryogenis abundant protein 38)	SAG21 LEA38 LEA5 At4g02380 T14P8.2	Arabidopsis thaliana (Mouse-ear cress)	97	LEA38 LEA5	AT4G02380;
Q93YN8	reviewed	RMR41_ARATH	Remorin 4.1 (AtREM4.1) (Remorin group 4 member 1)	REM4.1 At3g57540 T8H10.14	Arabidopsis thaliana (Mouse-ear cress)	296		AT3G57540;
Q93Z00	reviewed	TCP14_ARATH	Transcription factor TCP14 (AtTCP14)	TCP14 At3g47620 F1P2.170	Arabidopsis thaliana (Mouse-ear cress)	489		AT3G47620;
Q93ZG7	reviewed	RH38_ARATH	DEAD-box ATP-dependent RNA helicase 38 (EC 3.6.4.13) (Low expression of osmotically-responsive genes 4 protein) (Protein CRYOPHYTE)	RH38 LOS4 At3g53110 T4D2.40	Arabidopsis thaliana (Mouse-ear cress)	496	LOS4	AT3G53110;
Q93ZR6	reviewed	WSD1_ARATH	Wax ester synthase/diacylglycerol acyltransferase 1 (WS/DGAT 1) (Diacylglycerol O-acyltransferase) (DGAT) (EC 2.3.1.20) (Long-chain-alcohol O-fatty-acyltransferase) (EC 2.3.1.75) (O-acyltransferase WSD1) (Wax synthase) (WS)	WSD1 At5g37300 MNJ8.9	Arabidopsis thaliana (Mouse-ear cress)	481		AT5G37300;
Q940H6	reviewed	SRK2E_ARATH	Serine/threonine-protein kinase SRK2E (EC 2.7.11.1) (Protein OPEN STOMATA 1) (SNF1-related kinase 2.6) (SnRK2.6) (Serine/threonine-protein kinase OST1)	SRK2E OST1 SNRK2.6 At4g33950 F17I5.140	Arabidopsis thaliana (Mouse-ear cress)	362	OST1 SNRK2.6	AT4G33950;
Q940T5	reviewed	RDUF2_ARATH	E3 ubiquitin-protein ligase RDUF2 (EC 2.3.2.27) (RING and DUF1117 domain-containing protein 2) (AtRDUF2) (RING-type E3 ubiquitin transferase RDUF2)	DURF2 At5g59550 F2O15.22	Arabidopsis thaliana (Mouse-ear cress)	407		AT5G59550;
Q944G9	reviewed	ALFP2_ARATH	Fructose-bisphosphate aldolase 2, chloroplastic (AtFBA2) (EC 4.1.2.13)	FBA2 At4g38970 F19H22.70	Arabidopsis thaliana (Mouse-ear cress)	398		AT4G38970;
Q946Y7	reviewed	SYP61_ARATH	Syntaxin-61 (AtSYP61) (Osmotic stress-sensitive mutant 1) (Protein SYNTAXIN OF PLANTS 61)	SYP61 OSM1 At1g28490 F3M18.7	Arabidopsis thaliana (Mouse-ear cress)	245	OSM1	AT1G28490;
Q94A76	reviewed	GORK_ARATH	Potassium channel GORK (Guard cell outward rectifying K(+) channel) (AtGORK)	GORK At5g37500 MPA22.4	Arabidopsis thaliana (Mouse-ear cress)	820		AT5G37500;
Q94AK4	reviewed	RZF1_ARATH	E3 ubiquitin-protein ligase RZF1 (EC 2.3.2.27) (RING-H2 zinc finger protein 1) (AtRZF1)	RZF1 At3g56580 T5P19.230	Arabidopsis thaliana (Mouse-ear cress)	320		AT3G56580;
Q94BN0	reviewed	BT2_ARATH	BTB/POZ and TAZ domain-containing protein 2 (BTB and TAZ domain protein 2)	BT2 At3g48360 T29H11.120	Arabidopsis thaliana (Mouse-ear cress)	364		AT3G48360;
Q94BQ3	reviewed	ASG2_ARATH	Protein ALTERED SEED GERMINATION 2	ASG2 At5g10940 T30N20.210	Arabidopsis thaliana (Mouse-ear cress)	757		AT5G10940;
Q94C26	reviewed	PCC1_ARATH	Cysteine-rich and transmembrane domain-containing protein PCC1 (Protein PATHOGEN AND CIRCADIAN CONTROLLED 1)	PCC1 At3g22231 MKA23	Arabidopsis thaliana (Mouse-ear cress)	81		AT3G22231;
Q94CK0	reviewed	WSD7_ARATH	Wax ester synthase/diacylglycerol acyltransferase 7 (WS/DGAT 7) (Diacylglycerol O-acyltransferase WSD7) (EC 2.3.1.20) (Long-chain-alcohol O-fatty-acyltransferase WSD7) (EC 2.3.1.75)	WSD7 At5g12420 T2L20	Arabidopsis thaliana (Mouse-ear cress)	480		AT5G12420;
Q94FL6	reviewed	MY124_ARATH	Transcription factor MYB124 (Myb-related protein 124) (AtMYB124) (Protein FOUR LIPS)	MYB124 FLP At1g14350 F14L17.12	Arabidopsis thaliana (Mouse-ear cress)	436	FLP	AT1G14350;
Q94IB9	reviewed	ACER_ARATH	Alkaline ceramidase (AlkCDase) (Alkaline CDase) (AtACER) (EC 3.5.1.-) (Acyl-CoA independent ceramide synthase 1) (AtCES1) (Alkaline ceramidase YPC1) (AtYPC1) (Alkaline dihydroceramidase ACER) (Alkaline phytoceramidase) (aPHC)	ACER CES1 YPC1 At4g22330 T10I14.160	Arabidopsis thaliana (Mouse-ear cress)	255	CES1 YPC1	AT4G22330;
Q94JL3	reviewed	BH112_ARATH	Transcription factor bHLH112 (Basic helix-loop-helix protein 112) (AtbHLH112) (bHLH 112) (Transcription factor EN 64) (bHLH transcription factor bHLH112)	BHLH112 EN64 At1g61660 T13M11.1	Arabidopsis thaliana (Mouse-ear cress)	393	EN64	AT1G61660;
Q94JM3	reviewed	ARFB_ARATH	Auxin response factor 2 (ARF1-binding protein) (ARF1-BP) (Protein MEGAINTEGUMENTA)	ARF2 MNT At5g62000 MTG10.3	Arabidopsis thaliana (Mouse-ear cress)	859	MNT	AT5G62000;
Q94K80	reviewed	LRP1C_ARATH	La-related protein 1C (AtLARP1c)	LARP1C At4g35890 T19K4.20	Arabidopsis thaliana (Mouse-ear cress)	523		AT4G35890;
Q94KE0	reviewed	ESL1_ARATH	Sugar transporter ESL1 (Protein EARLY-RESPONSIVE TO DEHYDRATION 6-LIKE 1) (ERD six-like 1) (Sugar transporter ERD6-like 3) (Sugar transporter-like protein 2)	ESL1 SUGTL2 At1g08920 F7G19.20	Arabidopsis thaliana (Mouse-ear cress)	470	SUGTL2	AT1G08920;
Q96289	reviewed	ZAT10_ARATH	Zinc finger protein ZAT10 (Salt-tolerance zinc finger)	ZAT10 STZ At1g27730 T22C5.18	Arabidopsis thaliana (Mouse-ear cress)	227	STZ	AT1G27730;
Q96318	reviewed	CRU3_ARATH	12S seed storage protein CRC (Cruciferin 3) (AtCRU3) (Cruciferin C) (Legumin-type globulin Cruciferin1) (Legumin-type globulin storage protein CRU1) [Cleaved into: 12S seed storage protein CRC alpha chain (12S seed storage protein CRC acidic chain); 12S seed storage protein CRC beta chain (12S seed storage protein CRC basic chain)]	CRC CRU1 CRU3 At4g28520 F20O9.210	Arabidopsis thaliana (Mouse-ear cress)	524	CRU1 CRU3	AT4G28520;
Q96528	reviewed	CATA1_ARATH	Catalase-1 (EC 1.11.1.6)	CAT1 At1g20630 F2D10.11 F5M15.31	Arabidopsis thaliana (Mouse-ear cress)	492		AT1G20630;
Q9ASS2	reviewed	FREE1_ARATH	Protein FREE1 (FYVE domain protein required for endosomal sorting 1) (FYVE domain-containing protein 1)	FREE1 FYVE1 At1g20110 T20H2.10	Arabidopsis thaliana (Mouse-ear cress)	601	FYVE1	AT1G20110;
Q9ASW3	reviewed	IQD21_ARATH	Protein IQ-DOMAIN 21 (AtIQD21) (Protein GROWTH CONTROLLED BY ABSCISIC ACID 2) (Protein GUARD CELL ASSOCIATED 2)	IQD21 GCA2 At3g49260 F2K15.120	Arabidopsis thaliana (Mouse-ear cress)	471	GCA2	AT3G49260;
Q9C4Z6	reviewed	GPLPB_ARATH	Small ribosomal subunit protein RACK1y (Guanine nucleotide-binding protein subunit beta-like protein B) (Receptor for activated C kinase 1B)	RACK1B At1g48630 F11I4.18 F9P7.2	Arabidopsis thaliana (Mouse-ear cress)	326		AT1G48630;
Q9C5C2	reviewed	BGL37_ARATH	Myrosinase 2 (EC 3.2.1.147) (Beta-glucosidase 37) (AtBGLU37) (Sinigrinase 2) (Thioglucosidase 2)	TGG2 BGLU37 At5g25980 T1N24.18	Arabidopsis thaliana (Mouse-ear cress)	547	BGLU37	AT5G25980;
Q9C5Q2	reviewed	AI5L3_ARATH	ABSCISIC ACID-INSENSITIVE 5-like protein 3 (Dc3 promoter-binding factor 4) (AtDPBF4) (Protein ENHANCED EM LEVEL) (bZIP transcription factor 12) (AtbZIP12)	DPBF4 BZIP12 EEL At2g41070 T3K9.16	Arabidopsis thaliana (Mouse-ear cress)	262	BZIP12 EEL	AT2G41070;
Q9C5U1	reviewed	AHK3_ARATH	Histidine kinase 3 (EC 2.7.13.3) (Arabidopsis histidine kinase 3) (AtHK3) (Protein AUTHENTIC HIS-KINASE 3) (Protein ORESARA 12)	AHK3 ORE12 At1g27320 F17L21.11	Arabidopsis thaliana (Mouse-ear cress)	1036	ORE12	AT1G27320;
Q9C5U2	reviewed	AHK2_ARATH	Histidine kinase 2 (EC 2.7.13.3) (Arabidopsis histidine kinase 2) (AtHK2) (Protein AUTHENTIC HIS-KINASE 2)	AHK2 At5g35750 MXH1.16	Arabidopsis thaliana (Mouse-ear cress)	1176		AT5G35750;
Q9C5X4	reviewed	ATX1_ARATH	Histone H3-lysine(4) N-trimethyltransferase ATX1 (EC 2.1.1.354) (Protein SET DOMAIN GROUP 27) (Protein-lysine N-trimethyltransferase ATX1-SoloSET) (EC 2.1.1.-) (Trithorax-homolog protein 1) (TRX-homolog protein 1)	ATX1 SDG27 SET27 TRX1 At2g31650 T9H9.17	Arabidopsis thaliana (Mouse-ear cress)	1062	SDG27 SET27 TRX1	AT2G31650;
Q9C5Z2	reviewed	EIF3H_ARATH	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3-gamma) (eIF3 p38 subunit)	TIF3H1 At1g10840 T16B5.2	Arabidopsis thaliana (Mouse-ear cress)	337		AT1G10840;
Q9C690	reviewed	BH122_ARATH	Transcription factor bHLH122 (Basic helix-loop-helix protein 122) (AtbHLH122) (bHLH 122) (Transcription factor EN 70) (bHLH transcription factor bHLH122)	BHLH122 EN70 At1g51140 F23H24.3	Arabidopsis thaliana (Mouse-ear cress)	379	EN70	AT1G51140;
Q9C778	reviewed	ELP4_ARATH	Elongator complex protein 4 (AtELP4) (Elongator component 4) (Protein ELONGATA 1)	ELP4 ELO1 At3g11220 F11B9.14	Arabidopsis thaliana (Mouse-ear cress)	355	ELO1	AT3G11220;
Q9C8E6	reviewed	PMI1_ARATH	Protein PLASTID MOVEMENT IMPAIRED 1	PMI1 At1g42550 F8D11.1 T8D8.2	Arabidopsis thaliana (Mouse-ear cress)	843		AT1G42550;
Q9C8I6	reviewed	IOS1_ARATH	LRR receptor-like serine/threonine-protein kinase IOS1 (EC 2.7.11.-) (Protein IMPAIRED OOMYCETE SUSCEPTIBILITY 1)	IOS1 At1g51800 F19C24.3	Arabidopsis thaliana (Mouse-ear cress)	894		AT1G51800;
Q9C8K2	reviewed	AB12G_ARATH	ABC transporter G family member 12 (ABC transporter ABCG.12) (AtABCG12) (Protein ECERIFERUM 5) (White-brown complex homolog protein 12) (AtWBC12)	ABCG12 CER5 D3 WBC12 At1g51500 F5D21.6	Arabidopsis thaliana (Mouse-ear cress)	687	CER5 D3 WBC12	AT1G51500;
Q9C8W9	reviewed	NAC30_ARATH	NAC domain-containing protein 30 (ANAC030) (Protein VASCULAR RELATED NAC-DOMAIN 7)	NAC030 VND7 At1g71930 F17M19.8	Arabidopsis thaliana (Mouse-ear cress)	324	VND7	AT1G71930;
Q9C9Z9	reviewed	ELD1_ARATH	Glycosyltransferase-like KOBITO 1 (EC 2.4.1.-) (Protein ABA INSENSITIVE 8) (Protein ELONGATION DEFECTIVE 1)	ELD1 ABI8 KOB1 At3g08550 F17O14.2	Arabidopsis thaliana (Mouse-ear cress)	533	ABI8 KOB1	AT3G08550;
Q9CA51	reviewed	MIF1_ARATH	Mini zinc finger protein 1 (AtMIF1)	MIF1 At1g74660 F1M20.34	Arabidopsis thaliana (Mouse-ear cress)	102		AT1G74660;
Q9CAB7	reviewed	PXG4_ARATH	Probable peroxygenase 4 (AtPXG4) (EC 1.11.2.3) (Caleosin-4)	PXG4 CLO4 At1g70670 F5A18.15	Arabidopsis thaliana (Mouse-ear cress)	195	CLO4	AT1G70670;
Q9CAJ0	reviewed	P2C16_ARATH	Protein phosphatase 2C 16 (AtPP2C16) (EC 3.1.3.16) (AtP2C-HA) (Protein HYPERSENSITIVE TO ABA 1) (Protein phosphatase 2C HAB1) (PP2C HAB1)	HAB1 P2C-HA At1g72770 F28P22.4	Arabidopsis thaliana (Mouse-ear cress)	511	P2C-HA	AT1G72770;
Q9FDW1	reviewed	MYB44_ARATH	Transcription factor MYB44 (Myb-related protein 44) (AtMYB44) (Myb-related protein R1) (AtMYBR1)	MYB44 MYBR1 At5g67300 K8K14.2	Arabidopsis thaliana (Mouse-ear cress)	305	MYBR1	AT5G67300;
Q9FE22	reviewed	HFR1_ARATH	Transcription factor HFR1 (Basic helix-loop-helix protein 26) (AtbHLH26) (bHLH 26) (Protein LONG HYPOCOTYL IN FAR-RED 1) (Protein REDUCED PHYTOCHROME SIGNALING) (Reduced sensitivity to far-red light) (Transcription factor EN 68) (bHLH transcription factor bHLH026)	HFR1 BHLH26 EN68 FBI1 REP1 RSF1 At1g02340 T6A9.4 T6A9_13	Arabidopsis thaliana (Mouse-ear cress)	292	BHLH26 EN68 FBI1 REP1 RSF1	AT1G02340;
Q9FGM1	reviewed	PYL8_ARATH	Abscisic acid receptor PYL8 (ABI1-binding protein 1) (PYR1-like protein 8) (Regulatory components of ABA receptor 3)	PYL8 ABIP1 RCAR3 At5g53160 MFH8.10	Arabidopsis thaliana (Mouse-ear cress)	188	ABIP1 RCAR3	AT5G53160;
Q9FGW9	reviewed	GTE10_ARATH	Transcription factor GTE10 (Bromodomain-containing protein GTE10) (Nuclear protein X1) (Protein GLOBAL TRANSCRIPTION FACTOR GROUP E10)	GTE10 NPX1 At5g63320/At5g63330 K9H21.2/K9H21.3	Arabidopsis thaliana (Mouse-ear cress)	1061	NPX1	AT5G63320;
Q9FHP6	reviewed	CAR1_ARATH	Protein C2-DOMAIN ABA-RELATED 1	CAR1 At5g37740 K12B20.22	Arabidopsis thaliana (Mouse-ear cress)	168		AT5G37740;
Q9FIA0	reviewed	U76C2_ARATH	UDP-glycosyltransferase 76C2 (EC 2.4.1.-) (Cytokinin-N-glucosyltransferase 2)	UGT76C2 At5g05860 MJJ3.28	Arabidopsis thaliana (Mouse-ear cress)	450		AT5G05860;
Q9FIF5	reviewed	P2C78_ARATH	Probable protein phosphatase 2C 78 (AtPP2C78) (EC 3.1.3.16) (Protein HIGHLY ABA-INDUCED 1) (Protein SENESCENCE-ASSOCIATED GENE 113)	SAG113 HAI1 At5g59220 MNC17.110	Arabidopsis thaliana (Mouse-ear cress)	413	HAI1	AT5G59220;
Q9FIL1	reviewed	BSK5_ARATH	Serine/threonine-protein kinase BSK5 (EC 2.7.11.1) (Brassinosteroid-signaling kinase 5)	BSK5 At5g59010 K19M22.7	Arabidopsis thaliana (Mouse-ear cress)	489		AT5G59010;
Q9FIL7	reviewed	CRCK1_ARATH	Calmodulin-binding receptor-like cytoplasmic kinase 1 (EC 2.7.11.1)	CRCK1 At5g58940 K19M22.13	Arabidopsis thaliana (Mouse-ear cress)	470		AT5G58940;
Q9FJ49	reviewed	PYL12_ARATH	Abscisic acid receptor PYL12 (PYR1-like protein 12) (Regulatory components of ABA receptor 6)	PYL12 RCAR6 At5g45870 K15I22.7	Arabidopsis thaliana (Mouse-ear cress)	159	RCAR6	AT5G45870;
Q9FJ50	reviewed	PYL11_ARATH	Abscisic acid receptor PYL11 (PYR1-like protein 11) (Regulatory components of ABA receptor 5)	PYL11 RCAR5 At5g45860 K15I22.6	Arabidopsis thaliana (Mouse-ear cress)	161	RCAR5	AT5G45860;
Q9FJ54	reviewed	CIPKK_ARATH	CBL-interacting serine/threonine-protein kinase 20 (EC 2.7.11.1) (SNF1-related kinase 3.6) (SOS2-like protein kinase PKS18)	CIPK20 PKS18 SnRK3.6 At5g45820 K15I22.2	Arabidopsis thaliana (Mouse-ear cress)	439	PKS18 SnRK3.6	AT5G45820;
Q9FJ87	reviewed	DTX50_ARATH	Protein DETOXIFICATION 50 (AtDTX50) (DETOXIFICATION EFFLUX CARRIER 50) (Multidrug and toxic compound extrusion protein 50) (MATE protein 50) (Protein ABNORMAL SHOOT 3-like 1)	DTX50 ABS3L1 At5g52050 MSG15.13	Arabidopsis thaliana (Mouse-ear cress)	505	ABS3L1	AT5G52050;
Q9FJG9	reviewed	RUG3_ARATH	RCC1 domain-containing protein RUG3, mitochondrial (RCC1/UVR8/GEF-like protein 3, mitochondrial)	RUG3 At5g60870 MAE1.11	Arabidopsis thaliana (Mouse-ear cress)	445		AT5G60870;
Q9FKA0	reviewed	NAC92_ARATH	NAC domain-containing protein 92 (ANAC092) (AtNAC2) (AtNAC6) (Protein ORESARA 1)	NAC92 NAC2 NAC6 ORE1 At5g39610 MIJ24.11	Arabidopsis thaliana (Mouse-ear cress)	285	NAC2 NAC6 ORE1	AT5G39610;
Q9FKB0	reviewed	LSM5_ARATH	Sm-like protein LSM5 (AtLSM5) (Protein SUPERSENSITIVE TO ABA AND DROUGHT 1) (AtSAD1) (U6 snRNA-associated Sm-like protein LSM5)	LSM5 SAD1 At5g48870 K24G6.21	Arabidopsis thaliana (Mouse-ear cress)	88	SAD1	AT5G48870;
Q9FL26	reviewed	WRKY8_ARATH	WRKY transcription factor 8 (WRKY DNA-binding protein 8)	WRKY8 At5g46350 MPL12.15	Arabidopsis thaliana (Mouse-ear cress)	326		AT5G46350;
Q9FLB1	reviewed	PYL5_ARATH	Abscisic acid receptor PYL5 (ABI1-binding protein 3) (PYR1-like protein 5) (Regulatory components of ABA receptor 8)	PYL5 ABIP3 RCAR8 At5g05440 K18I23.25	Arabidopsis thaliana (Mouse-ear cress)	203	ABIP3 RCAR8	AT5G05440;
Q9FLD5	reviewed	ASD_ARATH	AAA-ATPase ASD, mitochondrial (EC 3.6.1.-) (AAA-ATPase 1) (Protein ATPASE-IN-SEED-DEVELOPMENT)	AATP1 ASD At5g40010 MYH19.21	Arabidopsis thaliana (Mouse-ear cress)	514	ASD	AT5G40010;
Q9FLI3	reviewed	P2C75_ARATH	Probable protein phosphatase 2C 75 (AtPP2C75) (EC 3.1.3.16) (Protein ABA-HYPERSENSITIVE GERMINATION 1) (Protein phosphatase 2C AHG1) (PP2C AHG1)	AHG1 At5g51760 MIO24.11	Arabidopsis thaliana (Mouse-ear cress)	416		AT5G51760;
Q9FML2	reviewed	HDA6_ARATH	Histone deacetylase 6 (AtHDA6) (EC 3.5.1.98)	HDA6 RPD3B At5g63110 MDC12.7	Arabidopsis thaliana (Mouse-ear cress)	471	RPD3B	AT5G63110;
Q9FMV5	reviewed	NFYC4_ARATH	Nuclear transcription factor Y subunit C-4 (AtNF-YC-4)	NFYC4 At5g63470 MLE2.10	Arabidopsis thaliana (Mouse-ear cress)	250		AT5G63470;
Q9FNA4	reviewed	ELP1_ARATH	Elongator complex protein 1 (AtELP1) (Elongator component 1) (Protein ABA-OVERLY SENSITIVE 1) (Protein ELONGATA 2)	ELP1 ABO1 ELO2 At5g13680 MSH12.15	Arabidopsis thaliana (Mouse-ear cress)	1319	ABO1 ELO2	AT5G13680;
Q9FNL7	reviewed	PTR3_ARATH	Protein NRT1/ PTR FAMILY 5.2 (AtNPF5.2) (Peptide transporter PTR3-A) (AtPTR3)	NPF5.2 PTR3-A At5g46050 MCL19.10	Arabidopsis thaliana (Mouse-ear cress)	582	PTR3-A	AT5G46050;
Q9FNN2	reviewed	WDR26_ARATH	WD repeat-containing protein 26 homolog (AtWDR26)	WDR26 At5g08560 MAH20.12	Arabidopsis thaliana (Mouse-ear cress)	589		AT5G08560;
Q9FNN6	reviewed	SRM1_ARATH	Transcription factor SRM1 (Myb-related protein SRM1) (Protein SALT-RELATED MYB 1)	SRM1 At5g08520	Arabidopsis thaliana (Mouse-ear cress)	298		AT5G08520;
Q9FPR3	reviewed	EDR1_ARATH	Serine/threonine-protein kinase EDR1 (EC 2.7.11.1) (MAPKK kinase EDR1) (Protein ENHANCED DISEASE RESISTANCE 1) (AtEDR1) (Serine/threonine/tyrosine-protein kinase 10)	EDR1 STY10 At1g08720 F22O13.20	Arabidopsis thaliana (Mouse-ear cress)	933	STY10	AT1G08720;
Q9FRL5	reviewed	ZHD5_ARATH	Zinc-finger homeodomain protein 5 (AtZHD5) (Homeobox protein 33) (AtHB-33)	ZHD5 HB33 At1g75240 F22H5.4	Arabidopsis thaliana (Mouse-ear cress)	309	HB33	AT1G75240;
Q9FUR2	reviewed	IP5P2_ARATH	Type I inositol polyphosphate 5-phosphatase 2 (At5PTase2) (EC 3.1.3.56)	IP5P2 5P2 At4g18010 T6K21.190	Arabidopsis thaliana (Mouse-ear cress)	646	5P2	AT4G18010;
Q9FVQ4	reviewed	PLGG1_ARATH	Plastidal glycolate/glycerate translocator 1, chloroplastic (Bacterial membrane protein LrgB-like protein) (AtLrgB)	PLGG1 At1g32080 F3C3.12 T12O21.2	Arabidopsis thaliana (Mouse-ear cress)	512		AT1G32080;
Q9FY48	reviewed	KEG_ARATH	E3 ubiquitin-protein ligase KEG (EC 2.3.2.27) (EC 2.7.11.1) (Protein KEEP ON GOING) (RING finger protein KEG) (RING-type E3 ubiquitin transferase KEG)	KEG At5g13530 T6I14.60 T6I14.70	Arabidopsis thaliana (Mouse-ear cress)	1625		AT5G13530;
Q9FY93	reviewed	NAC83_ARATH	NAC domain-containing protein 83 (ANAC083) (Protein VND-INTERACTING 2)	NAC083 VNI2 At5g13180 T19L5.140	Arabidopsis thaliana (Mouse-ear cress)	252	VNI2	AT5G13180;
Q9FY94	reviewed	SWT15_ARATH	Bidirectional sugar transporter SWEET15 (AtSWEET15) (Protein SUGARS WILL EVENTUALLY BE EXPORTED TRANSPORTERS 15) (Senescence-associated protein 29)	SWEET15 SAG29 At5g13170 T19L5.130	Arabidopsis thaliana (Mouse-ear cress)	292	SAG29	AT5G13170;
Q9LD83	reviewed	SLAC1_ARATH	Guard cell S-type anion channel SLAC1 (Protein CARBON DIOXIDE INSENSITIVE 3) (Protein OZONE-SENSITIVE 1) (Protein RADICAL-INDUCED CELL DEATH 3) (Protein SLOW ANION CHANNEL-ASSOCIATED 1)	SLAC1 CDI3 OZS1 RCD3 At1g12480 F5O11.23 T12C24.3	Arabidopsis thaliana (Mouse-ear cress)	556	CDI3 OZS1 RCD3	AT1G12480;
Q9LDE4	reviewed	ERF83_ARATH	Ethylene-responsive transcription factor 7 (AtERF7) (Ethylene-responsive element-binding factor 7) (EREBP-7)	ERF7 ERF-7 ERF083 At3g20310 MQC12.5	Arabidopsis thaliana (Mouse-ear cress)	244	ERF-7 ERF083	AT3G20310;
Q9LES2	reviewed	UBA2A_ARATH	UBP1-associated protein 2A (UBP1-interacting protein 2a)	UBA2A At3g56860 T8M16.190	Arabidopsis thaliana (Mouse-ear cress)	478		AT3G56860;
Q9LG26	reviewed	PARN_ARATH	Poly(A)-specific ribonuclease PARN (EC 3.1.13.4) (Polyadenylate-specific ribonuclease) (AtPARN) (Protein ABA hypersensitive germination 2)	PARN AHG2 At1g55870 F14J16.11	Arabidopsis thaliana (Mouse-ear cress)	689	AHG2	AT1G55870;
Q9LMM5	reviewed	MPK11_ARATH	Mitogen-activated protein kinase 11 (AtMPK11) (MAP kinase 11) (EC 2.7.11.24)	MPK11 At1g01560 F22L4.10	Arabidopsis thaliana (Mouse-ear cress)	369		AT1G01560;
Q9LNP9	reviewed	P2C07_ARATH	Protein phosphatase 2C 7 (AtPP2C07) (EC 3.1.3.16) (Protein HYPERSENSITIVE TO ABA 2) (Protein phosphatase 2C HAB2) (PP2C HAB2)	HAB2 At1g17550 F1L3.32	Arabidopsis thaliana (Mouse-ear cress)	511		AT1G17550;
Q9LP65	reviewed	CAR5_ARATH	Protein C2-DOMAIN ABA-RELATED 5	CAR5 At1g48590 T1N15.21	Arabidopsis thaliana (Mouse-ear cress)	200		AT1G48590;
Q9LR47	reviewed	IP5P6_ARATH	Type IV inositol polyphosphate 5-phosphatase 6 (At5PTase6) (EC 3.1.3.36) (EC 3.1.3.86) (Protein COTYLEDON VASCULAR PATTERN 2)	IP5P6 CVP2 At1g05470 T25N20.12	Arabidopsis thaliana (Mouse-ear cress)	617	CVP2	AT1G05470;
Q9LS40	reviewed	ASPG1_ARATH	Protein ASPARTIC PROTEASE IN GUARD CELL 1 (AtASPG1) (EC 3.4.23.-)	ASPG1 At3g18490 MYF24.22	Arabidopsis thaliana (Mouse-ear cress)	500		AT3G18490;
Q9LSE2	reviewed	ICE1_ARATH	Transcription factor ICE1 (Basic helix-loop-helix protein 116) (AtbHLH116) (bHLH 116) (Inducer of CBF expression 1) (Transcription factor EN 45) (Transcription factor SCREAM) (bHLH transcription factor bHLH116)	SCRM BHLH116 EN45 ICE1 At3g26744 MDJ14.1 MLJ15.14	Arabidopsis thaliana (Mouse-ear cress)	494	BHLH116 EN45 ICE1	AT3G26744;
Q9LT57	reviewed	CFM9_ARATH	CRM-domain containing factor CFM9, mitochondrial (Protein CRM FAMILY MEMBER 9)	CFM9 At3g27550 MMJ24.10	Arabidopsis thaliana (Mouse-ear cress)	491		AT3G27550;
Q9LTB8	reviewed	CNBL9_ARATH	Calcineurin B-like protein 9	CBL9 At5g47100 K14A3.5	Arabidopsis thaliana (Mouse-ear cress)	213		AT5G47100;
Q9LU05	reviewed	PCAP2_ARATH	Plasma membrane-associated cation-binding protein 2 (AtPCAP2) (Lysine rich protein At168) (Microtubule-associated protein 18)	PCAP2 MAP18 At5g44610 K15C23.5	Arabidopsis thaliana (Mouse-ear cress)	168	MAP18	AT5G44610;
Q9LU44	reviewed	SF1_ARATH	Splicing factor-like protein 1 (AtSF1) (SF1 homolog protein)	SF1 At5g51300 MWD22.25	Arabidopsis thaliana (Mouse-ear cress)	804		AT5G51300;
Q9LU63	reviewed	ATP1_ARATH	Probable pterin-4-alpha-carbinolamine dehydratase, chloroplastic (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (PCD/DCoH-like protein 1) (Protein AIRP2 TARGET PROTEIN 1) (Protein SDIR1-INTERACTING PROTEIN 1)	ATP1 PDL1 SDIRIP1 At5g51110 MWD22.5	Arabidopsis thaliana (Mouse-ear cress)	220	PDL1 SDIRIP1	AT5G51110;
Q9LUT0	reviewed	CARK1_ARATH	Receptor-like cytoplasmic kinase 1 (EC 2.7.11.1)	CARK1 At3g17410 MGD8.25	Arabidopsis thaliana (Mouse-ear cress)	364		AT3G17410;
